symbol,close,open,high,low,volume,changePercent,date,companyName,sector,MMM,AXP,AIG,ACN,CHRW,CSCO,DVN,XOM,week_ranges,week_num,MEDV_volume,z_volume
XOM,42.43,43.0,43.75,41.91,30768967,-0.77,2020-04-14,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-08 - 2020-04-14,2,1.7148356119774695,1.7148356119774695
XOM,40.48,41.0,41.06,39.38,33125000,-4.6,2020-04-15,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-15 - 2020-04-21,3,1.926169397004139,1.926169397004139
XOM,39.15,40.48,40.48,38.93,30933970,-3.29,2020-04-16,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-15 - 2020-04-21,3,1.729636214740994,1.729636214740994
XOM,43.22,39.88,43.32,39.87,40829135,10.4,2020-04-17,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-15 - 2020-04-21,3,2.6172225401080094,2.6172225401080094
XOM,41.18,40.75,42.74,40.54,39260780,-4.72,2020-04-20,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-15 - 2020-04-21,3,2.4765426776377035,2.4765426776377035
XOM,40.96,40.4,42.13,39.63,44381590,-0.53,2020-04-21,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-15 - 2020-04-21,3,2.9358741724437696,2.9358741724437696
XOM,42.13,42.6,42.93,41.86,27084692,2.86,2020-04-22,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-22 - 2020-04-28,4,1.3843598585270154,1.3843598585270154
XOM,43.45,43.13,44.66,42.81,35270950,3.13,2020-04-23,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-22 - 2020-04-28,4,2.118658948711599,2.118658948711599
XOM,43.73,44.4,44.89,43.13,28667004,0.64,2020-04-24,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-22 - 2020-04-28,4,1.5262916498275276,1.5262916498275276
XOM,43.94,43.59,44.32,42.23,28274373,0.48,2020-04-27,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-22 - 2020-04-28,4,1.4910730449315834,1.4910730449315834
XOM,44.97,44.37,45.39,44.11,26545071,2.34,2020-04-28,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-22 - 2020-04-28,4,1.335956398808974,1.335956398808974
XOM,47.46,46.26,47.6,46.16,29502522,5.54,2020-04-29,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-29 - 2020-05-05,5,1.6012367721572713,1.6012367721572713
XOM,46.47,47.68,47.68,45.77,37076298,-2.09,2020-04-30,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-29 - 2020-05-05,5,2.280596844373641,2.280596844373641
XOM,43.14,45.63,46.39,43.0,35399315,-7.17,2020-05-01,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-29 - 2020-05-05,5,2.1301731598092144,2.1301731598092144
XOM,44.88,42.51,44.94,42.22,27465643,4.03,2020-05-04,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-29 - 2020-05-05,5,1.4185307791973518,1.4185307791973518
XOM,44.83,46.26,47.15,44.66,29276154,-0.11,2020-05-05,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-04-29 - 2020-05-05,5,1.5809317907546692,1.5809317907546692
XOM,43.99,44.93,45.27,43.9,22659018,-1.87,2020-05-06,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-06 - 2020-05-12,6,0.9873813621671932,0.9873813621671932
XOM,44.24,44.96,45.27,43.97,22160320,0.57,2020-05-07,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-06 - 2020-05-12,6,0.9426486542954317,0.9426486542954317
XOM,46.18,45.31,46.22,44.98,19998701,4.39,2020-05-08,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-06 - 2020-05-12,6,0.7487536090836011,0.7487536090836011
XOM,45.74,46.11,46.2,45.51,22258025,-0.95,2020-05-11,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-06 - 2020-05-12,6,0.9514126943008266,0.9514126943008266
XOM,44.12,45.42,45.67,44.12,25439095,-3.54,2020-05-12,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-06 - 2020-05-12,6,1.2367514665229422,1.2367514665229422
XOM,41.93,43.74,43.87,41.6,30827912,-4.96,2020-05-13,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-13 - 2020-05-19,7,1.720122919056104,1.720122919056104
XOM,42.3,41.07,42.55,40.2,24856521,0.88,2020-05-14,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-13 - 2020-05-19,7,1.1844951660050265,1.1844951660050265
XOM,42.0,42.38,43.0,41.85,22445564,-0.71,2020-05-15,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-13 - 2020-05-19,7,0.9682347535462262,0.9682347535462262
XOM,45.34,44.4,45.58,44.06,32046113,7.95,2020-05-18,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-13 - 2020-05-19,7,1.829394320710187,1.829394320710187
XOM,43.94,45.55,46.63,43.93,21771647,-3.09,2020-05-19,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-13 - 2020-05-19,7,0.9077850780095007,0.9077850780095007
XOM,45.37,44.62,45.58,44.57,19352436,3.25,2020-05-20,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-20 - 2020-05-26,8,0.6907842900714054,0.6907842900714054
XOM,44.56,45.44,45.79,44.39,19130740,-1.79,2020-05-21,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-20 - 2020-05-26,8,0.6708983823590463,0.6708983823590463
XOM,44.6,44.05,44.67,43.45,15406404,0.09,2020-05-22,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-20 - 2020-05-26,8,0.3368291975933462,0.3368291975933462
XOM,45.91,45.74,46.3,45.47,20356452,2.94,2020-05-26,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-20 - 2020-05-26,8,0.7808435131414289,0.7808435131414289
XOM,46.24,46.66,47.14,45.4,20788290,0.72,2020-05-27,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-27 - 2020-06-02,9,0.819578946413521,0.819578946413521
XOM,45.04,46.43,46.46,44.93,19705894,-2.6,2020-05-28,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-27 - 2020-06-02,9,0.722489116356927,0.722489116356927
XOM,45.47,44.82,45.69,44.37,25886238,0.95,2020-05-29,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-27 - 2020-06-02,9,1.2768597428663468,1.2768597428663468
XOM,46.28,45.32,46.45,44.8,19038401,1.78,2020-06-01,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-27 - 2020-06-02,9,0.6626156671442859,0.6626156671442859
XOM,47.31,46.86,47.45,46.75,22318978,2.23,2020-06-02,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-05-27 - 2020-06-02,9,0.9568801169552337,0.9568801169552337
XOM,49.24,48.0,49.4,47.95,23418047,4.08,2020-06-03,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-03 - 2020-06-09,10,1.0554654983040843,1.0554654983040843
XOM,49.1,48.88,49.14,48.16,18731361,-0.28,2020-06-04,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-03 - 2020-06-09,10,0.6350744886656361,0.6350744886656361
XOM,53.08,51.65,53.45,51.6,41328943,8.11,2020-06-05,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-03 - 2020-06-09,10,2.662054813860801,2.662054813860801
XOM,54.74,54.72,55.36,53.46,33579420,3.13,2020-06-08,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-03 - 2020-06-09,10,1.9669304129117342,1.9669304129117342
XOM,53.52,52.88,53.97,52.45,27276943,-2.23,2020-06-09,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-03 - 2020-06-09,10,1.4016045794223349,1.4016045794223349
XOM,50.65,53.5,53.5,50.6,31156787,-5.36,2020-06-10,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-10 - 2020-06-16,11,1.749622675023294,1.749622675023294
XOM,46.18,47.53,48.84,46.1,39182998,-8.83,2020-06-11,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-10 - 2020-06-16,11,2.4695657106483004,2.4695657106483004
XOM,47.17,48.04,48.62,45.9,30978124,2.14,2020-06-12,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-10 - 2020-06-16,11,1.7335967840301627,1.7335967840301627
XOM,47.14,45.35,47.76,44.75,27929288,-0.06,2020-06-15,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-10 - 2020-06-16,11,1.4601192683053952,1.4601192683053952
XOM,48.2,49.57,49.75,47.24,26203378,2.25,2020-06-16,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-10 - 2020-06-16,11,1.3053068811633732,1.3053068811633732
XOM,46.63,48.0,48.13,46.6,19279402,-3.26,2020-06-17,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-17 - 2020-06-23,12,0.6842332138956312,0.6842332138956312
XOM,46.92,46.11,47.33,45.77,21478681,0.62,2020-06-18,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-17 - 2020-06-23,12,0.8815063231431116,0.8815063231431116
XOM,45.98,48.22,48.26,45.98,48899935,-2.0,2020-06-19,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-17 - 2020-06-23,12,3.341165164083669,3.341165164083669
XOM,46.42,45.69,46.44,45.4,17565387,0.96,2020-06-22,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-17 - 2020-06-23,12,0.5304877962624795,0.5304877962624795
XOM,46.7,46.9,47.22,46.5,18916587,0.6,2020-06-23,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-17 - 2020-06-23,12,0.6516890741427283,0.6516890741427283
XOM,44.5,45.91,45.96,44.25,27626940,-4.71,2020-06-24,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-24 - 2020-06-30,13,1.432998957496827,1.432998957496827
XOM,45.17,44.05,45.24,43.69,19353595,1.51,2020-06-25,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-24 - 2020-06-30,13,0.6908882512030389,0.6908882512030389
XOM,43.62,44.88,44.94,43.5,31518584,-3.43,2020-06-26,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-24 - 2020-06-30,13,1.7820755012024239,1.7820755012024239
XOM,44.32,43.81,44.58,43.54,17052128,1.6,2020-06-29,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-24 - 2020-06-30,13,0.48444898136939296,0.48444898136939296
XOM,44.72,43.43,44.97,43.16,22153616,0.9,2020-06-30,Exxon Mobil Corp.,Manufacturing,0,0,0,0,0,0,0,1,2020-06-24 - 2020-06-30,13,0.9420473122536102,0.9420473122536102
GM,19.26,19.5,20.16,18.99,17467100,0.0,2020-04-01,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-01 - 2020-04-07,1,0.521671551443788,0.521671551443788
GM,18.19,19.1,19.69,17.79,17920646,-5.56,2020-04-02,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-01 - 2020-04-07,1,0.5623541704324464,0.5623541704324464
GM,18.04,18.4,18.78,17.85,13835515,-0.82,2020-04-03,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-01 - 2020-04-07,1,0.19592203787751875,0.19592203787751875
GM,19.55,19.1,19.76,18.55,22442074,8.37,2020-04-06,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-01 - 2020-04-07,1,0.9679217040644307,0.9679217040644307
GM,21.3,21.27,22.21,20.71,30405572,8.95,2020-04-07,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-01 - 2020-04-07,1,1.6822394468092536,1.6822394468092536
GM,23.13,21.74,23.6,21.47,23774358,8.59,2020-04-08,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-08 - 2020-04-14,2,1.0874262358135496,1.0874262358135496
GM,24.06,24.16,24.99,23.58,22490477,4.02,2020-04-09,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-08 - 2020-04-14,2,0.9722634043702608,0.9722634043702608
GM,23.01,24.04,24.1,22.72,14802606,-4.36,2020-04-13,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-08 - 2020-04-14,2,0.2826691256709524,0.2826691256709524
GM,22.98,23.6,23.77,22.67,12654736,-0.13,2020-04-14,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-08 - 2020-04-14,2,0.09000735189900913,0.09000735189900913
GM,21.66,21.92,22.27,21.47,12760859,-5.74,2020-04-15,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-15 - 2020-04-21,3,0.09952647801837387,0.09952647801837387
GM,20.87,21.64,21.65,20.56,11501687,-3.65,2020-04-16,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-15 - 2020-04-21,3,-0.013419981033601062,-0.013419981033601062
GM,22.48,21.92,22.54,21.83,17166298,7.71,2020-04-17,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-15 - 2020-04-21,3,0.4946899152767257,0.4946899152767257
GM,22.38,21.72,22.64,21.44,15912370,-0.44,2020-04-20,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-15 - 2020-04-21,3,0.38221383773837125,0.38221383773837125
GM,21.24,21.27,21.89,20.98,13507349,-5.09,2020-04-21,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-15 - 2020-04-21,3,0.1664858784955992,0.1664858784955992
GM,21.3,21.65,21.78,21.07,9553595,0.28,2020-04-22,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-22 - 2020-04-28,4,-0.18816186959805448,-0.18816186959805448
GM,21.52,21.55,22.06,21.44,10673000,1.03,2020-04-23,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-22 - 2020-04-28,4,-0.0877523695495496,-0.0877523695495496
GM,21.95,21.71,22.24,21.54,11991402,2.0,2020-04-24,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-22 - 2020-04-28,4,0.03050696079375684,0.03050696079375684
GM,22.45,21.52,22.57,21.14,20240596,2.28,2020-04-27,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-22 - 2020-04-28,4,0.7704513467337216,0.7704513467337216
GM,22.18,23.18,23.4,22.1,22085532,-1.2,2020-04-28,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-22 - 2020-04-28,4,0.9359402460878324,0.9359402460878324
GM,23.78,22.75,24.56,22.68,23540997,7.21,2020-04-29,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-29 - 2020-05-05,5,1.0664939893604612,1.0664939893604612
GM,22.29,23.44,23.44,22.25,15272408,-6.27,2020-04-30,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-29 - 2020-05-05,5,0.32480989147223766,0.32480989147223766
GM,20.9,21.65,21.76,20.8,17874488,-6.24,2020-05-01,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-29 - 2020-05-05,5,0.5582138443634733,0.5582138443634733
GM,20.75,20.45,20.88,20.12,16188812,-0.72,2020-05-04,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-29 - 2020-05-05,5,0.4070104064622994,0.4070104064622994
GM,21.26,21.25,21.97,21.12,17802261,2.46,2020-05-05,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-04-29 - 2020-05-05,5,0.5517351552741773,0.5517351552741773
GM,21.89,23.05,23.65,21.83,34430543,2.96,2020-05-06,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-06 - 2020-05-12,6,2.0432752880103657,2.0432752880103657
GM,22.44,22.18,22.98,22.03,16983203,2.51,2020-05-07,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-06 - 2020-05-12,6,0.4782664783514118,0.4782664783514118
GM,23.93,23.07,24.0,23.05,16562348,6.64,2020-05-08,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-06 - 2020-05-12,6,0.44051620910756034,0.44051620910756034
GM,22.8,23.25,23.39,22.59,16754036,-4.72,2020-05-11,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-06 - 2020-05-12,6,0.4577104294704297,0.4577104294704297
GM,22.56,22.99,23.27,22.55,12182920,-1.05,2020-05-12,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-06 - 2020-05-12,6,0.047685932328000086,0.047685932328000086
GM,21.46,22.44,22.45,21.13,16832581,-4.88,2020-05-13,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-13 - 2020-05-19,7,0.4647558367906667,0.4647558367906667
GM,22.31,20.66,22.34,20.49,15629092,3.96,2020-05-14,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-13 - 2020-05-19,7,0.3568040867056884,0.3568040867056884
GM,22.63,21.97,22.68,21.83,14221282,1.43,2020-05-15,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-13 - 2020-05-19,7,0.2305249488929346,0.2305249488929346
GM,24.81,24.0,25.2,24.0,23289194,9.63,2020-05-18,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-13 - 2020-05-19,7,1.0439075140984126,1.0439075140984126
GM,24.69,24.75,25.7,24.29,18484597,-0.48,2020-05-19,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-13 - 2020-05-19,7,0.6129400066238645,0.6129400066238645
GM,25.48,25.31,25.89,25.22,14056780,3.2,2020-05-20,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-20 - 2020-05-26,8,0.215769285324361,0.215769285324361
GM,25.8,25.29,26.02,25.21,14320717,1.26,2020-05-21,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-20 - 2020-05-26,8,0.23944416815434855,0.23944416815434855
GM,25.98,25.99,26.23,25.22,14317399,0.7,2020-05-22,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-20 - 2020-05-26,8,0.23914654689916304,0.23914654689916304
GM,27.4,27.82,27.89,27.25,18870479,5.47,2020-05-26,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-20 - 2020-05-26,8,0.647553233023351,0.647553233023351
GM,27.79,28.53,28.83,26.91,15030744,1.42,2020-05-27,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-27 - 2020-06-02,9,0.3031328742892504,0.3031328742892504
GM,26.68,27.86,27.94,26.6,11673961,-3.99,2020-05-28,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-27 - 2020-06-02,9,0.0020328231001629743,0.0020328231001629743
GM,25.88,26.35,26.57,25.69,22223456,-3.0,2020-05-29,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-27 - 2020-06-02,9,0.9483118898491967,0.9483118898491967
GM,26.94,25.99,27.22,25.91,10478952,4.1,2020-06-01,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-27 - 2020-06-02,9,-0.1051582795333466,-0.1051582795333466
GM,27.41,27.32,27.62,26.94,10953773,1.74,2020-06-02,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-05-27 - 2020-06-02,9,-0.06256731449162252,-0.06256731449162252
GM,29.07,28.42,29.13,28.25,16860902,6.06,2020-06-03,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-03 - 2020-06-09,10,0.4672962019407899,0.4672962019407899
GM,29.16,28.86,29.44,28.52,16328793,0.31,2020-06-04,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-03 - 2020-06-09,10,0.41956656105004003,0.41956656105004003
GM,30.61,31.0,31.15,29.81,29418645,4.97,2020-06-05,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-03 - 2020-06-09,10,1.593713089812125,1.593713089812125
GM,30.68,31.22,31.66,30.6,15234200,0.23,2020-06-08,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-03 - 2020-06-09,10,0.3213826723890164,0.3213826723890164
GM,29.86,29.4,30.22,28.71,16945519,-2.67,2020-06-09,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-03 - 2020-06-09,10,0.47488626153995583,0.47488626153995583
GM,28.75,29.8,29.84,28.42,15647982,-3.72,2020-06-10,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-10 - 2020-06-16,11,0.35849850066302846,0.35849850066302846
GM,26.5,26.62,27.8,26.29,19121916,-7.83,2020-06-11,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-10 - 2020-06-16,11,0.6701068784543576,0.6701068784543576
GM,27.96,28.72,28.96,27.07,21587200,5.51,2020-06-12,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-10 - 2020-06-16,11,0.8912403680471129,0.8912403680471129
GM,27.77,26.61,28.1,26.57,15321200,-0.68,2020-06-15,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-10 - 2020-06-16,11,0.3291864846859241,0.3291864846859241
GM,27.78,29.11,29.18,27.48,17466144,0.04,2020-06-16,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-10 - 2020-06-16,11,0.5215857992075139,0.5215857992075139
GM,27.16,27.78,28.05,27.13,11123842,-2.23,2020-06-17,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-17 - 2020-06-23,12,-0.04731229663503873,-0.04731229663503873
GM,27.09,26.9,27.55,26.71,11086368,-0.26,2020-06-18,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-17 - 2020-06-23,12,-0.05067367665819181,-0.05067367665819181
GM,26.59,27.74,27.83,26.33,27880402,-1.85,2020-06-19,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-17 - 2020-06-23,12,1.4557342433864684,1.4557342433864684
GM,26.37,26.6,26.64,25.85,13079482,-0.83,2020-06-22,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-17 - 2020-06-23,12,0.12810663992041538,0.12810663992041538
GM,26.25,26.75,26.85,26.23,12455447,-0.46,2020-06-23,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-17 - 2020-06-23,12,0.07213132949856739,0.07213132949856739
GM,25.28,25.85,25.98,25.01,14887786,-3.7,2020-06-24,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-24 - 2020-06-30,13,0.2903096858025685,0.2903096858025685
GM,25.23,25.0,25.29,24.54,14328321,-0.2,2020-06-25,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-24 - 2020-06-30,13,0.24012623928889668,0.24012623928889668
GM,24.46,25.0,25.11,24.25,16476831,-3.05,2020-06-26,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-24 - 2020-06-30,13,0.4328454204156678,0.4328454204156678
GM,25.3,24.71,25.35,24.48,10011694,3.43,2020-06-29,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-24 - 2020-06-30,13,-0.1470708510991912,-0.1470708510991912
GM,25.3,25.09,25.6,24.74,14321970,0.0,2020-06-30,General Motors Company,Manufacturing,0,0,0,0,0,0,0,0,2020-06-24 - 2020-06-30,13,0.2395565609912224,0.2395565609912224
